total number of analysis:364378 
total number of analysis until best:315070 
top-scored iteration: 4320 

Microsoft Windows [Version 10.0.22000.613]
(c) Microsoft Corporation. All rights reserved.

C:\Users\dream\Documents\Research\RL_Construction\20220428>python Train.py
C:\Users\dream\anaconda3\lib\site-packages\torch\nn\init.py:388: UserWarning: Initializing zero-element tensors is a no-op
  warnings.warn("Initializing zero-element tensors is a no-op")
episode 4409: step=72  reward=-21.0 aveQ=-11.39  loss=0.33
episode 4410: step=68  reward=-21.0 aveQ=-11.33  loss=0.45
episode 4411: step=42  reward=-13.0 aveQ=-6.32   loss=0.40
episode 4412: step=110 reward=-45.0 aveQ=-22.27  loss=0.61
episode 4413: step=89  reward=-28.0 aveQ=-13.27  loss=0.45
episode 4414: step=55  reward=-21.0 aveQ=-14.19  loss=0.40
episode 4415: step=110 reward=-31.0 aveQ=-13.11  loss=0.50
episode 4416: step=42  reward=-15.0 aveQ=-7.27   loss=0.56
episode 4417: step=110 reward=-35.0 aveQ=-12.74  loss=0.49
episode 4418: step=110 reward=-36.0 aveQ=-11.18  loss=0.43
episode 4419: step=68  reward=-22.0 aveQ=-11.94  loss=0.99
episode 4420: step=72  reward=-24.0 aveQ=-13.16  loss=0.42
episode 4421: step=72  reward=-50.0 aveQ=-31.03  loss=0.37
episode 4422: step=68  reward=-22.0 aveQ=-13.17  loss=0.40
episode 4423: step=72  reward=-33.0 aveQ=-13.09  loss=0.50
episode 4424: step=89  reward=-35.0 aveQ=-15.51  loss=0.43
episode 4425: step=55  reward=-20.0 aveQ=-9.93   loss=0.47
episode 4426: step=68  reward=-21.0 aveQ=-11.70  loss=0.55
episode 4427: step=55  reward=-21.0 aveQ=-10.86  loss=0.43
episode 4428: step=55  reward=-16.0 aveQ=-9.89   loss=0.61
episode 4429: step=68  reward=-25.0 aveQ=-14.26  loss=0.50
episode 4430: step=72  reward=-32.0 aveQ=-19.39  loss=0.55
episode 4431: step=55  reward=-20.0 aveQ=-11.23  loss=0.49
episode 4432: step=55  reward=-32.0 aveQ=-10.58  loss=0.47
episode 4433: step=55  reward=-21.0 aveQ=-10.41  loss=0.52
episode 4434: step=89  reward=-26.0 aveQ=-13.24  loss=0.51
episode 4435: step=42  reward=-15.0 aveQ=-10.08  loss=0.52
episode 4436: step=89  reward=-27.0 aveQ=-18.07  loss=0.57
episode 4437: step=89  reward=-29.0 aveQ=-15.70  loss=0.74
episode 4438: step=72  reward=-27.0 aveQ=-13.84  loss=0.59
episode 4439: step=55  reward=-21.0 aveQ=-11.53  loss=0.58
episode 4440: step=89  reward=-30.0 aveQ=-16.57  loss=0.69
episode 4441: step=89  reward=-28.0 aveQ=-16.60  loss=0.54
episode 4442: step=72  reward=-22.0 aveQ=-13.65  loss=0.97
episode 4443: step=55  reward=-20.0 aveQ=-10.73  loss=0.64
episode 4444: step=72  reward=-23.0 aveQ=-10.99  loss=0.51
episode 4445: step=72  reward=-26.0 aveQ=-12.07  loss=0.64
episode 4446: step=89  reward=-28.0 aveQ=-15.02  loss=0.59
episode 4447: step=72  reward=-22.0 aveQ=-12.01  loss=0.46
episode 4448: step=68  reward=-25.0 aveQ=-15.30  loss=0.47
episode 4449: step=89  reward=-25.0 aveQ=-13.02  loss=0.50
episode 4450: step=42  reward=-14.0 aveQ=-11.78  loss=0.54
episode 4451: step=89  reward=-27.0 aveQ=-14.93  loss=0.48
episode 4452: step=72  reward=-26.0 aveQ=-14.65  loss=0.45
episode 4453: step=68  reward=-20.0 aveQ=-12.13  loss=0.70
episode 4454: step=110 reward=-37.0 aveQ=-19.29  loss=0.72
episode 4455: step=72  reward=-23.0 aveQ=-11.54  loss=0.54
episode 4456: step=68  reward=-19.0 aveQ=-10.93  loss=0.60
episode 4457: step=110 reward=-34.0 aveQ=-17.25  loss=0.62
episode 4458: step=89  reward=-28.0 aveQ=-14.38  loss=0.63
episode 4459: step=55  reward=-18.0 aveQ=-11.75  loss=0.72
episode 4460: step=72  reward=-24.0 aveQ=-12.32  loss=0.73
episode 4461: step=68  reward=-27.0 aveQ=-21.34  loss=0.71
episode 4462: step=89  reward=-29.0 aveQ=-12.11  loss=0.65
episode 4463: step=110 reward=-31.0 aveQ=-14.28  loss=0.62
episode 4464: step=42  reward=-13.0 aveQ=-7.59   loss=0.58
episode 4465: step=42  reward=-16.0 aveQ=-8.72   loss=1.05
episode 4466: step=89  reward=-26.0 aveQ=-13.30  loss=0.59
episode 4467: step=42  reward=-14.0 aveQ=-9.17   loss=0.67
episode 4468: step=89  reward=-33.0 aveQ=-18.56  loss=0.56
episode 4469: step=55  reward=-18.0 aveQ=-11.24  loss=0.56
episode 4470: step=72  reward=-29.0 aveQ=-21.07  loss=0.67
episode 4471: step=89  reward=-48.0 aveQ=-43.33  loss=0.70
episode 4472: step=55  reward=-23.0 aveQ=-15.24  loss=0.61
episode 4473: step=110 reward=-31.0 aveQ=-13.85  loss=0.49
episode 4474: step=89  reward=-28.0 aveQ=-13.82  loss=0.69
episode 4475: step=55  reward=-17.0 aveQ=-10.05  loss=0.58
episode 4476: step=55  reward=-19.0 aveQ=-11.36  loss=0.61
episode 4477: step=55  reward=-48.0 aveQ=-33.00  loss=0.48
episode 4478: step=72  reward=-21.0 aveQ=-12.21  loss=0.56
episode 4479: step=42  reward=-19.0 aveQ=-11.14  loss=0.58
episode 4480: step=110 reward=-33.0 aveQ=-16.99  loss=0.60
episode 4481: step=55  reward=-18.0 aveQ=-10.95  loss=0.57
episode 4482: step=55  reward=-26.0 aveQ=-11.25  loss=0.51
episode 4483: step=42  reward=-17.0 aveQ=-12.14  loss=0.47
episode 4484: step=55  reward=-16.0 aveQ=-9.67   loss=0.53
episode 4485: step=68  reward=-19.0 aveQ=-12.24  loss=0.49
episode 4486: step=110 reward=-36.0 aveQ=-18.37  loss=0.53
episode 4487: step=89  reward=-27.0 aveQ=-16.81  loss=0.57
episode 4488: step=68  reward=-22.0 aveQ=-15.33  loss=0.75
episode 4489: step=89  reward=-29.0 aveQ=-16.65  loss=0.67
episode 4490: step=110 reward=-33.0 aveQ=-16.97  loss=0.66
episode 4491: step=72  reward=-23.0 aveQ=-12.29  loss=0.49
episode 4492: step=89  reward=-29.0 aveQ=-14.88  loss=0.75
episode 4493: step=68  reward=-21.0 aveQ=-11.44  loss=0.56
episode 4494: step=42  reward=-14.0 aveQ=-8.15   loss=0.68
episode 4495: step=68  reward=-19.0 aveQ=-10.24  loss=0.61
episode 4496: step=55  reward=-17.0 aveQ=-8.82   loss=0.59
episode 4497: step=55  reward=-21.0 aveQ=-9.42   loss=0.70
episode 4498: step=110 reward=-55.0 aveQ=-44.07  loss=0.76
episode 4499: step=72  reward=-22.0 aveQ=-9.05   loss=1.02
episode 4500: step=110 reward=-32.0 aveQ=-15.09  loss=0.69
episode 4501: step=68  reward=-22.0 aveQ=-11.53  loss=0.75
episode 4502: step=55  reward=-17.0 aveQ=-8.53   loss=0.92
episode 4503: step=55  reward=-17.0 aveQ=-8.00   loss=0.60
episode 4504: step=72  reward=-23.0 aveQ=-10.76  loss=0.78
episode 4505: step=68  reward=-22.0 aveQ=-12.35  loss=1.07
episode 4506: step=89  reward=-38.0 aveQ=-12.71  loss=0.60
episode 4507: step=110 reward=-34.0 aveQ=-13.28  loss=0.58
episode 4508: step=55  reward=-19.0 aveQ=-9.04   loss=0.59
episode 4509: step=110 reward=-37.0 aveQ=-22.56  loss=0.81
episode 4510: step=89  reward=-31.0 aveQ=-14.52  loss=0.64
episode 4511: step=42  reward=-15.0 aveQ=-8.62   loss=0.59
episode 4512: step=55  reward=-18.0 aveQ=-11.05  loss=0.56
episode 4513: step=68  reward=-23.0 aveQ=-12.35  loss=0.71
episode 4514: step=55  reward=-17.0 aveQ=-9.86   loss=0.66
episode 4515: step=55  reward=-26.0 aveQ=-11.61  loss=0.82
episode 4516: step=89  reward=-32.0 aveQ=-9.70   loss=0.75
episode 4517: step=55  reward=-19.0 aveQ=-10.99  loss=0.43
episode 4518: step=110 reward=-35.0 aveQ=-18.06  loss=0.42
episode 4519: step=55  reward=-19.0 aveQ=-10.23  loss=0.36
episode 4520: step=89  reward=-30.0 aveQ=-15.94  loss=0.30
episode 4521: step=55  reward=-17.0 aveQ=-11.02  loss=0.27
episode 4522: step=68  reward=-22.0 aveQ=-14.36  loss=0.27
episode 4523: step=72  reward=-31.0 aveQ=-13.30  loss=0.22
episode 4524: step=55  reward=-20.0 aveQ=-13.13  loss=0.25
episode 4525: step=89  reward=-37.0 aveQ=-15.83  loss=0.23
episode 4526: step=89  reward=-30.0 aveQ=-15.67  loss=0.22
episode 4527: step=72  reward=-27.0 aveQ=-13.15  loss=0.20
episode 4528: step=72  reward=-27.0 aveQ=-13.26  loss=0.19
episode 4529: step=110 reward=-36.0 aveQ=-16.64  loss=0.17
episode 4530: step=55  reward=-22.0 aveQ=-11.34  loss=0.21
episode 4531: step=72  reward=-23.0 aveQ=-12.97  loss=0.20
episode 4532: step=110 reward=-35.0 aveQ=-20.69  loss=0.19
episode 4533: step=89  reward=-27.0 aveQ=-14.94  loss=0.17
episode 4534: step=72  reward=-22.0 aveQ=-12.80  loss=0.16
episode 4535: step=42  reward=-18.0 aveQ=-8.83   loss=0.18
episode 4536: step=55  reward=-18.0 aveQ=-10.82  loss=0.18
episode 4537: step=110 reward=-32.0 aveQ=-18.33  loss=0.15
episode 4538: step=42  reward=-14.0 aveQ=-8.72   loss=0.13
episode 4539: step=55  reward=-23.0 aveQ=-11.44  loss=0.19
episode 4540: step=89  reward=-28.0 aveQ=-16.88  loss=0.19
episode 4541: step=55  reward=-16.0 aveQ=-9.75   loss=0.13
episode 4542: step=68  reward=-24.0 aveQ=-12.59  loss=0.16
episode 4543: step=72  reward=-22.0 aveQ=-12.51  loss=0.17
episode 4544: step=110 reward=-33.0 aveQ=-17.05  loss=0.15
episode 4545: step=89  reward=-28.0 aveQ=-16.11  loss=0.13
episode 4546: step=68  reward=-26.0 aveQ=-18.17  loss=0.15
episode 4547: step=55  reward=-25.0 aveQ=-9.78   loss=0.19
episode 4548: step=68  reward=-22.0 aveQ=-13.12  loss=0.18
episode 4549: step=110 reward=-33.0 aveQ=-17.42  loss=0.14
episode 4550: step=68  reward=-21.0 aveQ=-12.64  loss=0.16
episode 4551: step=89  reward=-27.0 aveQ=-13.62  loss=0.14
episode 4552: step=55  reward=-17.0 aveQ=-10.42  loss=0.19
episode 4553: step=89  reward=-28.0 aveQ=-16.35  loss=0.12
episode 4554: step=42  reward=-14.0 aveQ=-8.85   loss=0.14
episode 4555: step=55  reward=-18.0 aveQ=-10.28  loss=0.15
episode 4556: step=42  reward=-14.0 aveQ=-9.05   loss=0.12
episode 4557: step=55  reward=-18.0 aveQ=-11.14  loss=0.14
episode 4558: step=42  reward=-14.0 aveQ=-8.26   loss=0.12
episode 4559: step=72  reward=-26.0 aveQ=-12.02  loss=0.13
episode 4560: step=89  reward=-27.0 aveQ=-15.37  loss=0.11
episode 4561: step=72  reward=-24.0 aveQ=-11.53  loss=0.12
episode 4562: step=55  reward=-16.0 aveQ=-9.25   loss=0.12
episode 4563: step=72  reward=-23.0 aveQ=-12.77  loss=0.11
episode 4564: step=72  reward=-21.0 aveQ=-12.14  loss=0.10
episode 4565: step=55  reward=-21.0 aveQ=-12.11  loss=0.12
episode 4566: step=55  reward=-21.0 aveQ=-12.29  loss=0.10
episode 4567: step=68  reward=-21.0 aveQ=-12.67  loss=0.13
episode 4568: step=68  reward=-26.0 aveQ=-12.79  loss=0.11
episode 4569: step=42  reward=-14.0 aveQ=-6.86   loss=0.11
episode 4570: step=72  reward=-22.0 aveQ=-11.99  loss=0.12
episode 4571: step=68  reward=-20.0 aveQ=-11.90  loss=0.19
episode 4572: step=42  reward=-14.0 aveQ=-7.86   loss=0.13
episode 4573: step=89  reward=-27.0 aveQ=-15.51  loss=0.08
episode 4574: step=55  reward=-18.0 aveQ=-9.67   loss=0.10
episode 4575: step=110 reward=-31.0 aveQ=-15.71  loss=0.10
episode 4576: step=89  reward=-29.0 aveQ=-15.20  loss=0.11
episode 4577: step=72  reward=-28.0 aveQ=-11.70  loss=0.11
episode 4578: step=42  reward=-13.0 aveQ=-6.66   loss=0.10
episode 4579: step=55  reward=-17.0 aveQ=-8.26   loss=0.10
episode 4580: step=68  reward=-24.0 aveQ=-12.81  loss=0.10
episode 4581: step=55  reward=-18.0 aveQ=-9.60   loss=0.09
episode 4582: step=68  reward=-21.0 aveQ=-10.77  loss=0.09
episode 4583: step=55  reward=-18.0 aveQ=-9.24   loss=0.09
episode 4584: step=89  reward=-28.0 aveQ=-14.28  loss=0.10
episode 4585: step=68  reward=-21.0 aveQ=-11.07  loss=0.08
episode 4586: step=68  reward=-21.0 aveQ=-11.03  loss=0.08
episode 4587: step=55  reward=-17.0 aveQ=-9.31   loss=0.07
episode 4588: step=42  reward=-14.0 aveQ=-6.93   loss=0.09
episode 4589: step=68  reward=-20.0 aveQ=-11.13  loss=0.08
episode 4590: step=42  reward=-13.0 aveQ=-7.18   loss=0.11
episode 4591: step=89  reward=-27.0 aveQ=-13.93  loss=0.11
episode 4592: step=68  reward=-25.0 aveQ=-15.55  loss=0.09
episode 4593: step=68  reward=-22.0 aveQ=-13.31  loss=0.09
episode 4594: step=110 reward=-35.0 aveQ=-16.59  loss=0.09
episode 4595: step=42  reward=-16.0 aveQ=-8.42   loss=0.11
episode 4596: step=89  reward=-28.0 aveQ=-14.25  loss=0.09
episode 4597: step=72  reward=-22.0 aveQ=-11.73  loss=0.09
episode 4598: step=89  reward=-28.0 aveQ=-13.63  loss=0.08
episode 4599: step=42  reward=-13.0 aveQ=-7.21   loss=0.08
episode 4600: step=42  reward=-14.0 aveQ=-8.82   loss=0.09
episode 4601: step=110 reward=-31.0 aveQ=-15.28  loss=0.08
episode 4602: step=55  reward=-16.0 aveQ=-9.88   loss=0.13
episode 4603: step=55  reward=-22.0 aveQ=-12.63  loss=0.10
episode 4604: step=55  reward=-18.0 aveQ=-10.24  loss=0.08
episode 4605: step=89  reward=-26.0 aveQ=-14.05  loss=0.09
episode 4606: step=110 reward=-35.0 aveQ=-18.39  loss=0.10
episode 4607: step=72  reward=-21.0 aveQ=-11.84  loss=0.09
episode 4608: step=110 reward=-32.0 aveQ=-17.71  loss=0.09
episode 4609: step=110 reward=-35.0 aveQ=-17.98  loss=0.09
episode 4610: step=55  reward=-20.0 aveQ=-10.34  loss=0.08
episode 4611: step=55  reward=-18.0 aveQ=-11.00  loss=0.08
episode 4612: step=55  reward=-18.0 aveQ=-10.07  loss=0.08
episode 4613: step=42  reward=-14.0 aveQ=-7.72   loss=0.06
episode 4614: step=89  reward=-31.0 aveQ=-15.58  loss=0.08
episode 4615: step=42  reward=-14.0 aveQ=-7.91   loss=0.08
episode 4616: step=89  reward=-28.0 aveQ=-16.14  loss=0.07
episode 4617: step=55  reward=-21.0 aveQ=-11.97  loss=0.15
episode 4618: step=89  reward=-27.0 aveQ=-13.77  loss=0.08
episode 4619: step=55  reward=-17.0 aveQ=-8.39   loss=0.08
episode 4620: step=72  reward=-23.0 aveQ=-12.33  loss=0.07
episode 4621: step=55  reward=-19.0 aveQ=-10.60  loss=0.07
episode 4622: step=68  reward=-22.0 aveQ=-11.59  loss=0.08
episode 4623: step=89  reward=-28.0 aveQ=-13.66  loss=0.09
episode 4624: step=42  reward=-16.0 aveQ=-7.77   loss=0.06
episode 4625: step=68  reward=-19.0 aveQ=-9.51   loss=0.07
episode 4626: step=42  reward=-18.0 aveQ=-10.11  loss=0.06
episode 4627: step=42  reward=-14.0 aveQ=-8.03   loss=0.06
episode 4628: step=42  reward=-13.0 aveQ=-6.58   loss=0.06
episode 4629: step=72  reward=-30.0 aveQ=-15.55  loss=0.08
episode 4630: step=42  reward=-14.0 aveQ=-7.88   loss=0.06
episode 4631: step=89  reward=-26.0 aveQ=-13.57  loss=0.06
episode 4632: step=89  reward=-27.0 aveQ=-14.00  loss=0.06
episode 4633: step=68  reward=-20.0 aveQ=-9.77   loss=0.07
episode 4634: step=89  reward=-29.0 aveQ=-14.40  loss=0.06
episode 4635: step=89  reward=-26.0 aveQ=-13.32  loss=0.07
episode 4636: step=89  reward=-27.0 aveQ=-14.25  loss=0.08
episode 4637: step=68  reward=-22.0 aveQ=-12.29  loss=0.06
episode 4638: step=55  reward=-16.0 aveQ=-8.34   loss=0.06
episode 4639: step=110 reward=-32.0 aveQ=-15.10  loss=0.06
episode 4640: step=68  reward=-21.0 aveQ=-11.41  loss=0.06
episode 4641: step=55  reward=-18.0 aveQ=-9.85   loss=0.05
episode 4642: step=55  reward=-23.0 aveQ=-13.18  loss=0.05
episode 4643: step=89  reward=-28.0 aveQ=-12.72  loss=0.07
episode 4644: step=68  reward=-19.0 aveQ=-9.55   loss=0.06
episode 4645: step=68  reward=-19.0 aveQ=-9.79   loss=0.05
episode 4646: step=55  reward=-21.0 aveQ=-10.65  loss=0.05
episode 4647: step=55  reward=-16.0 aveQ=-7.54   loss=0.05
episode 4648: step=55  reward=-21.0 aveQ=-10.19  loss=0.07
episode 4649: step=89  reward=-33.0 aveQ=-15.23  loss=0.06
episode 4650: step=68  reward=-21.0 aveQ=-11.28  loss=0.05
episode 4651: step=55  reward=-18.0 aveQ=-9.32   loss=0.07
episode 4652: step=68  reward=-27.0 aveQ=-15.72  loss=0.09
episode 4653: step=72  reward=-23.0 aveQ=-13.40  loss=0.05
episode 4654: step=42  reward=-13.0 aveQ=-7.64   loss=0.05
episode 4655: step=55  reward=-17.0 aveQ=-10.36  loss=0.04
episode 4656: step=42  reward=-14.0 aveQ=-8.43   loss=0.05
episode 4657: step=110 reward=-183.0 aveQ=-26.03  loss=0.06
episode 4658: step=72  reward=-22.0 aveQ=-12.05  loss=0.10
episode 4659: step=72  reward=-22.0 aveQ=-13.16  loss=0.14
episode 4660: step=72  reward=-23.0 aveQ=-14.09  loss=0.13
episode 4661: step=55  reward=-18.0 aveQ=-11.12  loss=0.18
episode 4662: step=55  reward=-18.0 aveQ=-9.12   loss=0.11
episode 4663: step=68  reward=-19.0 aveQ=-10.49  loss=0.16
episode 4664: step=42  reward=-14.0 aveQ=-8.06   loss=0.10
episode 4665: step=55  reward=-16.0 aveQ=-9.45   loss=0.15
episode 4666: step=68  reward=-22.0 aveQ=-13.92  loss=0.13
episode 4667: step=68  reward=-24.0 aveQ=-12.58  loss=0.16
episode 4668: step=110 reward=-32.0 aveQ=-16.46  loss=0.22
episode 4669: step=68  reward=-22.0 aveQ=-14.32  loss=0.43
episode 4670: step=72  reward=-24.0 aveQ=-13.56  loss=0.28
episode 4671: step=68  reward=-23.0 aveQ=-13.20  loss=0.17
episode 4672: step=89  reward=-40.0 aveQ=-16.34  loss=0.48
episode 4673: step=68  reward=-42.0 aveQ=-17.30  loss=0.24
episode 4674: step=110 reward=-51.0 aveQ=-23.95  loss=0.26
episode 4675: step=68  reward=-22.0 aveQ=-12.10  loss=0.21
episode 4676: step=110 reward=-67.0 aveQ=-23.63  loss=0.25
episode 4677: step=55  reward=-17.0 aveQ=-9.33   loss=0.31
episode 4678: step=68  reward=-22.0 aveQ=-13.19  loss=0.38
episode 4679: step=89  reward=-30.0 aveQ=-15.82  loss=0.29
episode 4680: step=110 reward=-32.0 aveQ=-16.10  loss=0.34
episode 4681: step=110 reward=-31.0 aveQ=-15.54  loss=0.30
episode 4682: step=72  reward=-22.0 aveQ=-10.70  loss=0.46
episode 4683: step=42  reward=-13.0 aveQ=-5.19   loss=0.40
episode 4684: step=89  reward=-27.0 aveQ=-13.62  loss=0.27
episode 4685: step=55  reward=-18.0 aveQ=-8.49   loss=0.24
episode 4686: step=72  reward=-23.0 aveQ=-11.16  loss=0.29
episode 4687: step=68  reward=-22.0 aveQ=-11.36  loss=0.37
episode 4688: step=89  reward=-27.0 aveQ=-12.65  loss=0.35
episode 4689: step=68  reward=-21.0 aveQ=-11.34  loss=0.27
episode 4690: step=68  reward=-21.0 aveQ=-9.63   loss=1.39
episode 4691: step=110 reward=-38.0 aveQ=-20.92  loss=0.33
episode 4692: step=42  reward=-14.0 aveQ=-7.67   loss=0.17
episode 4693: step=55  reward=-19.0 aveQ=-9.35   loss=0.23
episode 4694: step=89  reward=-45.0 aveQ=-27.30  loss=0.26
episode 4695: step=42  reward=-17.0 aveQ=-9.77   loss=0.29
episode 4696: step=55  reward=-16.0 aveQ=-9.67   loss=0.27
episode 4697: step=72  reward=-26.0 aveQ=-15.25  loss=0.24
episode 4698: step=42  reward=-15.0 aveQ=-8.72   loss=0.22
episode 4699: step=72  reward=-22.0 aveQ=-11.97  loss=0.29
episode 4700: step=68  reward=-21.0 aveQ=-11.06  loss=0.26
episode 4701: step=72  reward=-22.0 aveQ=-12.08  loss=0.25
episode 4702: step=89  reward=-31.0 aveQ=-17.96  loss=0.30
episode 4703: step=42  reward=-13.0 aveQ=-7.18   loss=0.30
episode 4704: step=110 reward=-31.0 aveQ=-13.04  loss=0.33
episode 4705: step=55  reward=-17.0 aveQ=-9.44   loss=0.69
episode 4706: step=42  reward=-13.0 aveQ=-6.76   loss=0.40
episode 4707: step=42  reward=-13.0 aveQ=-6.87   loss=0.56
episode 4708: step=110 reward=-52.0 aveQ=-36.35  loss=0.33
episode 4709: step=68  reward=-24.0 aveQ=-14.11  loss=0.42
episode 4710: step=72  reward=-23.0 aveQ=-13.12  loss=0.26
episode 4711: step=89  reward=-26.0 aveQ=-13.43  loss=0.30
episode 4712: step=89  reward=-46.0 aveQ=-33.14  loss=0.26
episode 4713: step=110 reward=-32.0 aveQ=-15.12  loss=0.31
episode 4714: step=89  reward=-25.0 aveQ=-12.58  loss=0.43
episode 4715: step=68  reward=-25.0 aveQ=-16.39  loss=0.30
episode 4716: step=68  reward=-34.0 aveQ=-11.86  loss=0.38
episode 4717: step=110 reward=-33.0 aveQ=-16.29  loss=0.45
episode 4718: step=68  reward=-22.0 aveQ=-12.54  loss=0.45
episode 4719: step=89  reward=-27.0 aveQ=-11.94  loss=0.31
episode 4720: step=42  reward=-14.0 aveQ=-7.63   loss=0.31
episode 4721: step=89  reward=-26.0 aveQ=-12.93  loss=0.30
episode 4722: step=42  reward=-14.0 aveQ=-8.41   loss=0.48
episode 4723: step=72  reward=-28.0 aveQ=-13.19  loss=0.44
episode 4724: step=55  reward=-17.0 aveQ=-11.48  loss=0.55
episode 4725: step=89  reward=-25.0 aveQ=-13.27  loss=0.36
episode 4726: step=68  reward=-22.0 aveQ=-14.67  loss=0.31
episode 4727: step=42  reward=-14.0 aveQ=-9.32   loss=0.29
episode 4728: step=68  reward=-22.0 aveQ=-12.76  loss=0.36
episode 4729: step=68  reward=-21.0 aveQ=-12.48  loss=0.34
episode 4730: step=68  reward=-22.0 aveQ=-11.21  loss=0.47
episode 4731: step=42  reward=-14.0 aveQ=-7.44   loss=0.33
episode 4732: step=55  reward=-17.0 aveQ=-9.37   loss=0.52
episode 4733: step=68  reward=-22.0 aveQ=-12.52  loss=0.38
episode 4734: step=68  reward=-22.0 aveQ=-10.55  loss=0.41
episode 4735: step=110 reward=-49.0 aveQ=-33.62  loss=0.97
episode 4736: step=68  reward=-24.0 aveQ=-14.50  loss=0.41
episode 4737: step=89  reward=-26.0 aveQ=-12.73  loss=0.42
episode 4738: step=55  reward=-17.0 aveQ=-9.31   loss=0.43
episode 4739: step=72  reward=-22.0 aveQ=-12.41  loss=0.38
episode 4740: step=68  reward=-22.0 aveQ=-7.98   loss=0.40
episode 4741: step=110 reward=-32.0 aveQ=-13.62  loss=0.39
episode 4742: step=55  reward=-17.0 aveQ=-8.37   loss=0.35
episode 4743: step=89  reward=-28.0 aveQ=-17.75  loss=0.30
episode 4744: step=72  reward=-24.0 aveQ=-12.38  loss=0.55
episode 4745: step=89  reward=-26.0 aveQ=-14.04  loss=0.35
episode 4746: step=55  reward=-17.0 aveQ=-10.61  loss=0.40
episode 4747: step=89  reward=-27.0 aveQ=-16.25  loss=0.43
episode 4748: step=110 reward=-43.0 aveQ=-23.74  loss=0.60
episode 4749: step=89  reward=-28.0 aveQ=-13.20  loss=0.63
episode 4750: step=68  reward=-22.0 aveQ=-13.34  loss=0.35
episode 4751: step=68  reward=-43.0 aveQ=-26.56  loss=0.36
episode 4752: step=55  reward=-17.0 aveQ=-8.69   loss=0.31
episode 4753: step=42  reward=-14.0 aveQ=-8.04   loss=0.30
episode 4754: step=42  reward=-14.0 aveQ=-8.06   loss=0.39
episode 4755: step=68  reward=-23.0 aveQ=-13.97  loss=0.34
episode 4756: step=89  reward=-34.0 aveQ=-21.73  loss=0.34
episode 4757: step=89  reward=-30.0 aveQ=-16.91  loss=0.34
episode 4758: step=55  reward=-19.0 aveQ=-6.93   loss=0.40
episode 4759: step=55  reward=-23.0 aveQ=-9.50   loss=0.37
episode 4760: step=55  reward=-23.0 aveQ=-9.05   loss=0.36
episode 4761: step=42  reward=-14.0 aveQ=-6.25   loss=0.35
episode 4762: step=89  reward=-32.0 aveQ=-18.23  loss=0.29
episode 4763: step=55  reward=-16.0 aveQ=-5.79   loss=0.45
episode 4764: step=68  reward=-28.0 aveQ=-16.57  loss=0.50
