total number of analysis:290344 
total number of analysis until best:201332 
top-scored iteration: 3470 

Microsoft Windows [Version 10.0.22000.613]
(c) Microsoft Corporation. All rights reserved.

C:\Users\dream\Documents\Research\RL_Construction\20220428>python Train.py
C:\Users\dream\anaconda3\lib\site-packages\torch\nn\init.py:388: UserWarning: Initializing zero-element tensors is a no-op
  warnings.warn("Initializing zero-element tensors is a no-op")
episode 1578: step=32  reward=-21.0 aveQ=-9.65   loss=9.84
episode 1579: step=64  reward=-103.0 aveQ=-43.63  loss=9.06
episode 1580: step=42  reward=-51.0 aveQ=-31.51  loss=8.71
episode 1581: step=20  reward=-33.0 aveQ=-14.74  loss=9.68
episode 1582: step=20  reward=-21.0 aveQ=-12.22  loss=11.86
episode 1583: step=48  reward=-42.0 aveQ=-24.37  loss=9.19
episode 1584: step=50  reward=-85.0 aveQ=-48.05  loss=9.24
episode 1585: step=50  reward=-80.0 aveQ=-51.50  loss=10.08
episode 1586: step=60  reward=-108.0 aveQ=-60.56  loss=10.58
episode 1587: step=60  reward=-107.0 aveQ=-61.16  loss=9.29
episode 1588: step=42  reward=-60.0 aveQ=-40.47  loss=9.63
episode 1589: step=60  reward=-98.0 aveQ=-55.99  loss=10.28
episode 1590: step=64  reward=-84.0 aveQ=-35.90  loss=8.90
episode 1591: step=70  reward=-146.0 aveQ=-68.14  loss=8.74
episode 1592: step=72  reward=-67.0 aveQ=-40.29  loss=8.27
episode 1593: step=48  reward=-58.0 aveQ=-23.30  loss=8.59
episode 1594: step=48  reward=-49.0 aveQ=-22.06  loss=9.27
episode 1595: step=35  reward=-47.0 aveQ=-26.77  loss=9.85
episode 1596: step=128 reward=-222.0 aveQ=-125.17 loss=9.77
episode 1597: step=35  reward=-66.0 aveQ=-28.64  loss=9.05
episode 1598: step=28  reward=-27.0 aveQ=-16.51  loss=8.83
episode 1599: step=64  reward=-113.0 aveQ=-52.29  loss=9.28
episode 1600: step=128 reward=-172.0 aveQ=-104.99 loss=10.02
episode 1601: step=70  reward=-158.0 aveQ=-74.44  loss=10.01
episode 1602: step=96  reward=-205.0 aveQ=-81.82  loss=9.48
episode 1603: step=20  reward=-22.0 aveQ=-11.34  loss=10.47
episode 1604: step=72  reward=-77.0 aveQ=-48.66  loss=11.02
episode 1605: step=20  reward=-26.0 aveQ=-13.04  loss=13.17
episode 1606: step=128 reward=-183.0 aveQ=-109.15 loss=11.30
episode 1607: step=48  reward=-65.0 aveQ=-26.75  loss=8.81
episode 1608: step=70  reward=-119.0 aveQ=-67.13  loss=8.82
episode 1609: step=50  reward=-96.0 aveQ=-57.46  loss=8.78
episode 1610: step=28  reward=-33.0 aveQ=-18.34  loss=9.36
episode 1611: step=50  reward=-131.0 aveQ=-61.60  loss=9.93
episode 1612: step=48  reward=-47.0 aveQ=-29.01  loss=9.16
episode 1613: step=64  reward=-77.0 aveQ=-44.60  loss=10.24
episode 1614: step=50  reward=-69.0 aveQ=-49.38  loss=10.41
episode 1615: step=42  reward=-77.0 aveQ=-38.49  loss=9.83
episode 1616: step=32  reward=-32.0 aveQ=-13.02  loss=9.83
episode 1617: step=24  reward=-24.0 aveQ=-15.40  loss=10.72
episode 1618: step=20  reward=-22.0 aveQ=-11.40  loss=11.03
episode 1619: step=48  reward=-75.0 aveQ=-30.83  loss=9.20
episode 1620: step=70  reward=-125.0 aveQ=-72.44  loss=10.96
episode 1621: step=28  reward=-27.0 aveQ=-17.73  loss=12.59
episode 1622: step=20  reward=-27.0 aveQ=-12.75  loss=11.27
episode 1623: step=32  reward=-24.0 aveQ=-14.60  loss=10.25
episode 1624: step=96  reward=-114.0 aveQ=-80.18  loss=11.54
episode 1625: step=60  reward=-97.0 aveQ=-60.59  loss=11.30
episode 1626: step=48  reward=-54.0 aveQ=-33.90  loss=9.91
episode 1627: step=28  reward=-28.0 aveQ=-17.90  loss=10.41
episode 1628: step=28  reward=-38.0 aveQ=-19.97  loss=11.91
episode 1629: step=48  reward=-60.0 aveQ=-28.77  loss=9.17
episode 1630: step=35  reward=-54.0 aveQ=-32.33  loss=8.37
episode 1631: step=42  reward=-70.0 aveQ=-39.30  loss=13.60
episode 1632: step=42  reward=-91.0 aveQ=-40.90  loss=9.98
episode 1633: step=128 reward=-192.0 aveQ=-118.23 loss=9.71
episode 1634: step=49  reward=-91.0 aveQ=-48.17  loss=9.11
episode 1635: step=20  reward=-19.0 aveQ=-11.62  loss=8.52
episode 1636: step=35  reward=-64.0 aveQ=-31.09  loss=8.04
episode 1637: step=96  reward=-135.0 aveQ=-91.10  loss=9.81
episode 1638: step=42  reward=-77.0 aveQ=-37.64  loss=6.84
episode 1639: step=96  reward=-156.0 aveQ=-76.40  loss=7.86
episode 1640: step=72  reward=-69.0 aveQ=-40.94  loss=7.54
episode 1641: step=24  reward=-27.0 aveQ=-17.04  loss=7.21
episode 1642: step=35  reward=-57.0 aveQ=-34.50  loss=8.03
episode 1643: step=64  reward=-55.0 aveQ=-43.07  loss=8.56
episode 1644: step=64  reward=-95.0 aveQ=-39.99  loss=7.91
episode 1645: step=35  reward=-53.0 aveQ=-26.89  loss=8.26
episode 1646: step=96  reward=-191.0 aveQ=-99.48  loss=8.68
episode 1647: step=35  reward=-53.0 aveQ=-29.81  loss=8.17
episode 1648: step=24  reward=-40.0 aveQ=-18.56  loss=8.09
episode 1649: step=42  reward=-77.0 aveQ=-36.65  loss=7.94
episode 1650: step=70  reward=-147.0 aveQ=-71.47  loss=8.56
episode 1651: step=128 reward=-174.0 aveQ=-102.84 loss=7.99
episode 1652: step=42  reward=-74.0 aveQ=-39.23  loss=7.50
episode 1653: step=96  reward=-116.0 aveQ=-60.31  loss=8.59
episode 1654: step=96  reward=-187.0 aveQ=-89.45  loss=9.68
episode 1655: step=49  reward=-81.0 aveQ=-41.96  loss=8.29
episode 1656: step=32  reward=-25.0 aveQ=-9.98   loss=9.00
episode 1657: step=96  reward=-150.0 aveQ=-69.37  loss=8.76
episode 1658: step=72  reward=-113.0 aveQ=-47.83  loss=8.41
episode 1659: step=96  reward=-140.0 aveQ=-74.52  loss=8.51
episode 1660: step=96  reward=-106.0 aveQ=-64.03  loss=7.76
episode 1661: step=28  reward=-23.0 aveQ=-17.19  loss=8.91
episode 1662: step=24  reward=-27.0 aveQ=-17.76  loss=6.71
episode 1663: step=60  reward=-105.0 aveQ=-57.21  loss=7.97
episode 1664: step=32  reward=-23.0 aveQ=-9.24   loss=8.13
episode 1665: step=70  reward=-120.0 aveQ=-69.77  loss=8.45
episode 1666: step=32  reward=-34.0 aveQ=-10.32  loss=8.95
episode 1667: step=96  reward=-122.0 aveQ=-75.30  loss=9.22
episode 1668: step=50  reward=-104.0 aveQ=-53.32  loss=8.49
episode 1669: step=42  reward=-69.0 aveQ=-35.82  loss=8.65
episode 1670: step=49  reward=-88.0 aveQ=-42.54  loss=8.00
episode 1671: step=32  reward=-21.0 aveQ=-11.37  loss=9.43
episode 1672: step=50  reward=-108.0 aveQ=-52.38  loss=9.08
episode 1673: step=20  reward=-23.0 aveQ=-12.52  loss=7.65
episode 1674: step=96  reward=-129.0 aveQ=-73.52  loss=8.41
episode 1675: step=70  reward=-151.0 aveQ=-70.44  loss=8.26
episode 1676: step=50  reward=-75.0 aveQ=-45.59  loss=10.25
episode 1677: step=20  reward=-27.0 aveQ=-12.78  loss=8.30
episode 1678: step=50  reward=-147.0 aveQ=-56.66  loss=7.84
episode 1679: step=28  reward=-41.0 aveQ=-22.11  loss=7.78
episode 1680: step=20  reward=-22.0 aveQ=-12.01  loss=8.84
episode 1681: step=48  reward=-37.0 aveQ=-21.63  loss=9.44
episode 1682: step=64  reward=-46.0 aveQ=-34.85  loss=7.26
episode 1683: step=70  reward=-121.0 aveQ=-63.69  loss=8.96
episode 1684: step=48  reward=-32.0 aveQ=-20.47  loss=7.96
episode 1685: step=48  reward=-35.0 aveQ=-30.91  loss=8.14
episode 1686: step=50  reward=-87.0 aveQ=-46.97  loss=8.39
episode 1687: step=28  reward=-28.0 aveQ=-19.04  loss=7.76
episode 1688: step=24  reward=-28.0 aveQ=-16.88  loss=9.85
episode 1689: step=42  reward=-55.0 aveQ=-33.80  loss=7.99
episode 1690: step=50  reward=-136.0 aveQ=-53.28  loss=7.05
episode 1691: step=35  reward=-54.0 aveQ=-29.73  loss=7.67
episode 1692: step=42  reward=-57.0 aveQ=-35.68  loss=8.64
episode 1693: step=28  reward=-31.0 aveQ=-20.60  loss=7.75
episode 1694: step=28  reward=-35.0 aveQ=-21.34  loss=7.44
episode 1695: step=50  reward=-92.0 aveQ=-53.90  loss=8.75
episode 1696: step=48  reward=-125.0 aveQ=-39.80  loss=9.77
episode 1697: step=24  reward=-30.0 aveQ=-19.76  loss=8.98
episode 1698: step=64  reward=-103.0 aveQ=-63.63  loss=8.38
episode 1699: step=60  reward=-133.0 aveQ=-64.67  loss=7.81
episode 1700: step=64  reward=-72.0 aveQ=-47.94  loss=9.49
episode 1701: step=32  reward=-51.0 aveQ=-20.41  loss=8.44
episode 1702: step=96  reward=-141.0 aveQ=-70.22  loss=8.10
episode 1703: step=49  reward=-67.0 aveQ=-43.09  loss=10.08
episode 1704: step=70  reward=-109.0 aveQ=-66.17  loss=8.77
episode 1705: step=48  reward=-60.0 aveQ=-29.31  loss=8.42
episode 1706: step=42  reward=-76.0 aveQ=-35.90  loss=7.92
episode 1707: step=28  reward=-33.0 aveQ=-21.26  loss=8.29
episode 1708: step=96  reward=-148.0 aveQ=-79.50  loss=7.00
episode 1709: step=96  reward=-130.0 aveQ=-86.89  loss=8.52
episode 1710: step=20  reward=-32.0 aveQ=-13.56  loss=7.11
episode 1711: step=48  reward=-40.0 aveQ=-21.48  loss=6.51
episode 1712: step=24  reward=-28.0 aveQ=-19.12  loss=8.54
episode 1713: step=70  reward=-170.0 aveQ=-72.25  loss=9.11
episode 1714: step=24  reward=-29.0 aveQ=-14.95  loss=6.93
episode 1715: step=32  reward=-21.0 aveQ=-8.55   loss=8.23
episode 1716: step=50  reward=-74.0 aveQ=-54.06  loss=8.71
episode 1717: step=49  reward=-71.0 aveQ=-43.97  loss=7.96
episode 1718: step=42  reward=-69.0 aveQ=-40.01  loss=7.83
episode 1719: step=49  reward=-103.0 aveQ=-50.61  loss=7.76
episode 1720: step=60  reward=-109.0 aveQ=-61.01  loss=8.82
episode 1721: step=48  reward=-30.0 aveQ=-26.35  loss=9.01
episode 1722: step=48  reward=-28.0 aveQ=-20.64  loss=8.58
episode 1723: step=32  reward=-20.0 aveQ=-7.96   loss=7.68
episode 1724: step=32  reward=-22.0 aveQ=-8.45   loss=8.54
episode 1725: step=128 reward=-196.0 aveQ=-107.67 loss=7.20
episode 1726: step=64  reward=-46.0 aveQ=-33.18  loss=6.97
episode 1727: step=64  reward=-117.0 aveQ=-55.15  loss=8.23
episode 1728: step=64  reward=-90.0 aveQ=-57.62  loss=7.77
episode 1729: step=96  reward=-79.0 aveQ=-55.66  loss=8.89
episode 1730: step=64  reward=-66.0 aveQ=-44.13  loss=8.61
episode 1731: step=64  reward=-111.0 aveQ=-40.90  loss=9.88
episode 1732: step=64  reward=-41.0 aveQ=-37.84  loss=13.25
episode 1733: step=48  reward=-45.0 aveQ=-20.58  loss=8.50
episode 1734: step=48  reward=-73.0 aveQ=-24.40  loss=8.82
episode 1735: step=96  reward=-113.0 aveQ=-76.34  loss=8.46
episode 1736: step=35  reward=-51.0 aveQ=-32.26  loss=8.22
episode 1737: step=48  reward=-67.0 aveQ=-31.91  loss=8.87
episode 1738: step=96  reward=-81.0 aveQ=-67.01  loss=9.10
episode 1739: step=32  reward=-27.0 aveQ=-7.61   loss=9.53
episode 1740: step=96  reward=-155.0 aveQ=-96.73  loss=7.93
episode 1741: step=96  reward=-63.0 aveQ=-59.41  loss=8.80
episode 1742: step=70  reward=-121.0 aveQ=-63.05  loss=7.10
episode 1743: step=96  reward=-116.0 aveQ=-77.56  loss=8.00
episode 1744: step=96  reward=-158.0 aveQ=-89.02  loss=8.15
episode 1745: step=70  reward=-137.0 aveQ=-71.48  loss=8.31
episode 1746: step=49  reward=-102.0 aveQ=-44.58  loss=9.70
episode 1747: step=96  reward=-257.0 aveQ=-78.16  loss=8.06
episode 1748: step=96  reward=-109.0 aveQ=-58.49  loss=7.93
episode 1749: step=42  reward=-55.0 aveQ=-32.33  loss=7.30
episode 1750: step=70  reward=-129.0 aveQ=-68.97  loss=8.49
episode 1751: step=60  reward=-113.0 aveQ=-56.61  loss=8.50
episode 1752: step=128 reward=-263.0 aveQ=-116.36 loss=8.07
episode 1753: step=128 reward=-119.0 aveQ=-96.56  loss=9.18
episode 1754: step=128 reward=-211.0 aveQ=-105.82 loss=9.25
episode 1755: step=48  reward=-43.0 aveQ=-17.40  loss=8.23
episode 1756: step=28  reward=-31.0 aveQ=-17.93  loss=8.55
episode 1757: step=24  reward=-25.0 aveQ=-15.36  loss=9.66
episode 1758: step=70  reward=-154.0 aveQ=-67.72  loss=8.76
episode 1759: step=72  reward=-131.0 aveQ=-46.16  loss=10.61
episode 1760: step=64  reward=-92.0 aveQ=-38.42  loss=9.10
episode 1761: step=72  reward=-53.0 aveQ=-43.67  loss=7.80
episode 1762: step=60  reward=-127.0 aveQ=-55.59  loss=8.61
episode 1763: step=70  reward=-141.0 aveQ=-67.59  loss=11.02
episode 1764: step=60  reward=-109.0 aveQ=-59.65  loss=8.05
episode 1765: step=35  reward=-58.0 aveQ=-28.05  loss=8.19
episode 1766: step=96  reward=-105.0 aveQ=-60.13  loss=9.09
episode 1767: step=96  reward=-130.0 aveQ=-64.46  loss=10.72
episode 1768: step=48  reward=-78.0 aveQ=-30.46  loss=9.84
episode 1769: step=72  reward=-81.0 aveQ=-54.50  loss=9.49
episode 1770: step=42  reward=-52.0 aveQ=-33.39  loss=10.33
episode 1771: step=32  reward=-24.0 aveQ=-8.55   loss=9.29
episode 1772: step=96  reward=-103.0 aveQ=-80.72  loss=9.86
episode 1773: step=32  reward=-18.0 aveQ=-6.98   loss=10.06
episode 1774: step=72  reward=-94.0 aveQ=-44.55  loss=11.12
episode 1775: step=96  reward=-149.0 aveQ=-71.22  loss=10.26
episode 1776: step=64  reward=-135.0 aveQ=-60.76  loss=11.22
episode 1777: step=96  reward=-105.0 aveQ=-73.52  loss=10.08
episode 1778: step=96  reward=-120.0 aveQ=-72.11  loss=10.97
episode 1779: step=35  reward=-55.0 aveQ=-28.85  loss=10.42
episode 1780: step=24  reward=-32.0 aveQ=-18.99  loss=9.26
episode 1781: step=50  reward=-96.0 aveQ=-52.81  loss=8.97
episode 1782: step=64  reward=-78.0 aveQ=-36.23  loss=9.05
episode 1783: step=20  reward=-22.0 aveQ=-12.77  loss=8.52
episode 1784: step=60  reward=-136.0 aveQ=-65.33  loss=9.81
episode 1785: step=72  reward=-96.0 aveQ=-42.19  loss=12.02
episode 1786: step=96  reward=-86.0 aveQ=-58.87  loss=11.34
episode 1787: step=48  reward=-73.0 aveQ=-26.10  loss=13.52
episode 1788: step=96  reward=-168.0 aveQ=-70.76  loss=10.70
episode 1789: step=50  reward=-91.0 aveQ=-48.67  loss=9.58
episode 1790: step=32  reward=-26.0 aveQ=-8.34   loss=8.80
episode 1791: step=20  reward=-24.0 aveQ=-12.17  loss=10.15
episode 1792: step=50  reward=-68.0 aveQ=-44.92  loss=11.37
episode 1793: step=42  reward=-87.0 aveQ=-41.69  loss=10.94
episode 1794: step=72  reward=-92.0 aveQ=-43.98  loss=9.46
episode 1795: step=64  reward=-56.0 aveQ=-30.29  loss=9.51
episode 1796: step=70  reward=-207.0 aveQ=-86.88  loss=10.48
episode 1797: step=64  reward=-42.0 aveQ=-28.00  loss=8.85
episode 1798: step=64  reward=-69.0 aveQ=-33.36  loss=9.04
episode 1799: step=128 reward=-106.0 aveQ=-71.78  loss=9.42
episode 1800: step=96  reward=-158.0 aveQ=-67.01  loss=9.00
episode 1801: step=70  reward=-149.0 aveQ=-66.24  loss=10.86
episode 1802: step=64  reward=-85.0 aveQ=-36.79  loss=11.07
episode 1803: step=42  reward=-73.0 aveQ=-37.41  loss=8.99
episode 1804: step=128 reward=-214.0 aveQ=-121.27 loss=10.64
episode 1805: step=42  reward=-78.0 aveQ=-43.36  loss=8.60
episode 1806: step=28  reward=-25.0 aveQ=-18.74  loss=9.59
episode 1807: step=64  reward=-62.0 aveQ=-33.79  loss=9.72
episode 1808: step=35  reward=-59.0 aveQ=-30.48  loss=10.35
episode 1809: step=96  reward=-143.0 aveQ=-64.85  loss=10.60
episode 1810: step=35  reward=-49.0 aveQ=-32.58  loss=10.19
episode 1811: step=49  reward=-79.0 aveQ=-42.41  loss=13.46
episode 1812: step=128 reward=-151.0 aveQ=-74.16  loss=10.57
episode 1813: step=70  reward=-108.0 aveQ=-66.78  loss=10.55
episode 1814: step=35  reward=-47.0 aveQ=-30.65  loss=11.16
episode 1815: step=96  reward=-105.0 aveQ=-57.65  loss=10.39
episode 1816: step=35  reward=-50.0 aveQ=-29.49  loss=8.93
episode 1817: step=20  reward=-24.0 aveQ=-14.32  loss=9.86
episode 1818: step=24  reward=-40.0 aveQ=-19.66  loss=9.29
episode 1819: step=96  reward=-190.0 aveQ=-76.12  loss=11.25
episode 1820: step=24  reward=-25.0 aveQ=-15.61  loss=11.11
episode 1821: step=42  reward=-75.0 aveQ=-40.24  loss=11.20
episode 1822: step=49  reward=-79.0 aveQ=-44.95  loss=9.58
episode 1823: step=64  reward=-71.0 aveQ=-51.16  loss=10.82
episode 1824: step=64  reward=-60.0 aveQ=-34.41  loss=11.41
episode 1825: step=20  reward=-27.0 aveQ=-14.20  loss=8.51
episode 1826: step=96  reward=-94.0 aveQ=-63.31  loss=9.86
episode 1827: step=48  reward=-53.0 aveQ=-23.36  loss=11.00
episode 1828: step=49  reward=-69.0 aveQ=-40.86  loss=10.84
episode 1829: step=20  reward=-21.0 aveQ=-13.53  loss=9.69
episode 1830: step=64  reward=-84.0 aveQ=-59.77  loss=11.95
episode 1831: step=96  reward=-89.0 aveQ=-53.99  loss=10.20
episode 1832: step=48  reward=-34.0 aveQ=-18.41  loss=10.74
episode 1833: step=20  reward=-21.0 aveQ=-11.10  loss=9.89
episode 1834: step=48  reward=-34.0 aveQ=-18.34  loss=9.43
episode 1835: step=70  reward=-165.0 aveQ=-67.72  loss=10.73
episode 1836: step=35  reward=-80.0 aveQ=-30.72  loss=10.15
episode 1837: step=64  reward=-45.0 aveQ=-29.36  loss=10.56
episode 1838: step=128 reward=-124.0 aveQ=-74.77  loss=10.10
episode 1839: step=64  reward=-71.0 aveQ=-32.45  loss=9.16
episode 1840: step=24  reward=-29.0 aveQ=-13.44  loss=8.14
episode 1841: step=48  reward=-39.0 aveQ=-15.98  loss=10.47
episode 1842: step=70  reward=-126.0 aveQ=-69.74  loss=8.81
episode 1843: step=20  reward=-36.0 aveQ=-15.61  loss=9.27
episode 1844: step=24  reward=-27.0 aveQ=-13.62  loss=10.27
episode 1845: step=48  reward=-56.0 aveQ=-31.67  loss=9.70
episode 1846: step=49  reward=-62.0 aveQ=-42.52  loss=11.04
episode 1847: step=96  reward=-192.0 aveQ=-65.73  loss=10.29
episode 1848: step=28  reward=-32.0 aveQ=-18.89  loss=9.36
episode 1849: step=96  reward=-182.0 aveQ=-66.92  loss=10.89
episode 1850: step=50  reward=-79.0 aveQ=-51.03  loss=11.80
episode 1851: step=128 reward=-163.0 aveQ=-102.38 loss=10.42
episode 1852: step=96  reward=-199.0 aveQ=-99.35  loss=12.06
episode 1853: step=64  reward=-138.0 aveQ=-51.60  loss=11.36
episode 1854: step=72  reward=-83.0 aveQ=-44.43  loss=10.14
episode 1855: step=28  reward=-30.0 aveQ=-15.90  loss=11.63
episode 1856: step=35  reward=-56.0 aveQ=-26.27  loss=9.64
episode 1857: step=128 reward=-177.0 aveQ=-98.23  loss=9.63
episode 1858: step=49  reward=-97.0 aveQ=-45.37  loss=9.51
episode 1859: step=64  reward=-106.0 aveQ=-59.27  loss=10.25
episode 1860: step=50  reward=-81.0 aveQ=-51.95  loss=12.84
episode 1861: step=28  reward=-26.0 aveQ=-17.09  loss=11.83
episode 1862: step=48  reward=-53.0 aveQ=-19.26  loss=12.24
episode 1863: step=28  reward=-33.0 aveQ=-16.44  loss=8.15
episode 1864: step=128 reward=-202.0 aveQ=-130.66 loss=10.99
episode 1865: step=96  reward=-100.0 aveQ=-70.61  loss=10.12
episode 1866: step=60  reward=-96.0 aveQ=-60.46  loss=10.04
episode 1867: step=72  reward=-100.0 aveQ=-40.96  loss=9.45
episode 1868: step=49  reward=-71.0 aveQ=-42.03  loss=9.00
episode 1869: step=49  reward=-78.0 aveQ=-40.24  loss=9.34
episode 1870: step=28  reward=-35.0 aveQ=-19.62  loss=10.94
episode 1871: step=128 reward=-180.0 aveQ=-112.95 loss=9.79
episode 1872: step=64  reward=-73.0 aveQ=-41.40  loss=10.89
episode 1873: step=48  reward=-28.0 aveQ=-18.23  loss=9.98
episode 1874: step=35  reward=-52.0 aveQ=-29.74  loss=10.77
episode 1875: step=49  reward=-95.0 aveQ=-44.81  loss=9.30
episode 1876: step=64  reward=-70.0 aveQ=-53.32  loss=10.74
episode 1877: step=28  reward=-36.0 aveQ=-19.24  loss=11.67
episode 1878: step=96  reward=-114.0 aveQ=-72.62  loss=9.82
episode 1879: step=64  reward=-104.0 aveQ=-39.02  loss=10.79
episode 1880: step=48  reward=-68.0 aveQ=-20.07  loss=8.77
episode 1881: step=48  reward=-72.0 aveQ=-28.07  loss=8.70
episode 1882: step=42  reward=-57.0 aveQ=-32.48  loss=9.14
episode 1883: step=70  reward=-183.0 aveQ=-78.83  loss=9.61
episode 1884: step=96  reward=-111.0 aveQ=-65.85  loss=10.58
episode 1885: step=35  reward=-64.0 aveQ=-33.10  loss=8.45
episode 1886: step=48  reward=-39.0 aveQ=-21.49  loss=11.18
episode 1887: step=96  reward=-90.0 aveQ=-80.53  loss=10.92
episode 1888: step=64  reward=-87.0 aveQ=-46.76  loss=12.71
episode 1889: step=20  reward=-27.0 aveQ=-13.76  loss=11.14
episode 1890: step=96  reward=-166.0 aveQ=-62.96  loss=11.04
episode 1891: step=64  reward=-106.0 aveQ=-45.38  loss=11.60
episode 1892: step=72  reward=-49.0 aveQ=-41.40  loss=11.41
episode 1893: step=20  reward=-18.0 aveQ=-12.12  loss=10.92
episode 1894: step=48  reward=-64.0 aveQ=-30.99  loss=10.49
episode 1895: step=60  reward=-118.0 aveQ=-67.95  loss=9.57
episode 1896: step=24  reward=-26.0 aveQ=-17.04  loss=10.77
episode 1897: step=96  reward=-79.0 aveQ=-67.70  loss=11.73
episode 1898: step=96  reward=-133.0 aveQ=-81.79  loss=13.23
episode 1899: step=48  reward=-78.0 aveQ=-43.68  loss=10.74
episode 1900: step=70  reward=-182.0 aveQ=-82.98  loss=11.12
episode 1901: step=35  reward=-50.0 aveQ=-30.06  loss=11.69
episode 1902: step=60  reward=-103.0 aveQ=-68.73  loss=11.42
episode 1903: step=64  reward=-66.0 aveQ=-46.76  loss=10.25
episode 1904: step=70  reward=-135.0 aveQ=-77.69  loss=10.56
episode 1905: step=20  reward=-24.0 aveQ=-13.16  loss=9.22
episode 1906: step=72  reward=-123.0 aveQ=-61.50  loss=11.08
episode 1907: step=128 reward=-237.0 aveQ=-114.98 loss=10.05
episode 1908: step=32  reward=-19.0 aveQ=-5.46   loss=11.59
episode 1909: step=48  reward=-47.0 aveQ=-24.01  loss=11.26
episode 1910: step=48  reward=-45.0 aveQ=-19.65  loss=10.64
episode 1911: step=42  reward=-69.0 aveQ=-40.12  loss=10.44
episode 1912: step=64  reward=-38.0 aveQ=-30.38  loss=10.69
episode 1913: step=49  reward=-76.0 aveQ=-42.38  loss=10.67
episode 1914: step=96  reward=-130.0 aveQ=-68.65  loss=10.57
episode 1915: step=48  reward=-65.0 aveQ=-23.86  loss=14.61
episode 1916: step=70  reward=-156.0 aveQ=-76.33  loss=10.33
episode 1917: step=35  reward=-84.0 aveQ=-33.01  loss=10.41
episode 1918: step=64  reward=-41.0 aveQ=-28.99  loss=9.82
episode 1919: step=24  reward=-28.0 aveQ=-15.97  loss=10.71
episode 1920: step=20  reward=-25.0 aveQ=-12.22  loss=10.01
episode 1921: step=42  reward=-64.0 aveQ=-36.58  loss=9.34
